,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,Artist,TrackName,t_id,popularity,Target
59,0.00301,https://api.spotify.com/v1/audio-analysis/649hCOwcQaVNfnkjYzDvvw,0.501,414160,0.913,649hCOwcQaVNfnkjYzDvvw,0.507,4,0.164,-7.526,0,0.0822,104.407,3,https://api.spotify.com/v1/tracks/649hCOwcQaVNfnkjYzDvvw,audio_features,spotify:track:649hCOwcQaVNfnkjYzDvvw,0.459,SEXWITCH,Ha Howa Ha Howa,649hCOwcQaVNfnkjYzDvvw,24,0
60,0.00629,https://api.spotify.com/v1/audio-analysis/4r9uaA43qfASToQ959KwDt,0.487,295920,0.735,4r9uaA43qfASToQ959KwDt,0.0021,4,0.0781,-6.548,0,0.0385,100.01,4,https://api.spotify.com/v1/tracks/4r9uaA43qfASToQ959KwDt,audio_features,spotify:track:4r9uaA43qfASToQ959KwDt,0.0753,Susanne Sundfør,Delirious,4r9uaA43qfASToQ959KwDt,36,0
61,0.543,https://api.spotify.com/v1/audio-analysis/7CH99b2i1TXS5P8UUyWtnM,0.785,188385,0.546,7CH99b2i1TXS5P8UUyWtnM,0.000551,8,0.0929,-8.644,1,0.0644,81.677,4,https://api.spotify.com/v1/tracks/7CH99b2i1TXS5P8UUyWtnM,audio_features,spotify:track:7CH99b2i1TXS5P8UUyWtnM,0.719,Thundercat,Them Changes,7CH99b2i1TXS5P8UUyWtnM,55,0
62,0.538,https://api.spotify.com/v1/audio-analysis/1159T9DB75GT7M2cipxHJZ,0.577,243373,0.916,1159T9DB75GT7M2cipxHJZ,0.823,0,0.561,-7.858,1,0.0499,147.993,1,https://api.spotify.com/v1/tracks/1159T9DB75GT7M2cipxHJZ,audio_features,spotify:track:1159T9DB75GT7M2cipxHJZ,0.316,Tiny Fingers,The Fall,1159T9DB75GT7M2cipxHJZ,13,0
63,0.00476,https://api.spotify.com/v1/audio-analysis/068LmtzI6xJJDPfPnMje0U,0.602,467585,0.874,068LmtzI6xJJDPfPnMje0U,0.0192,1,0.108,-5.906,0,0.0428,125.017,4,https://api.spotify.com/v1/tracks/068LmtzI6xJJDPfPnMje0U,audio_features,spotify:track:068LmtzI6xJJDPfPnMje0U,0.612,Tame Impala,Let It Happen,068LmtzI6xJJDPfPnMje0U,16,0
64,0.571,https://api.spotify.com/v1/audio-analysis/0PEXp5yk0sx9dJ8JzwvjJb,0.784,250800,0.506,0PEXp5yk0sx9dJ8JzwvjJb,0.0,3,0.139,-5.243,0,0.0403,120.141,4,https://api.spotify.com/v1/tracks/0PEXp5yk0sx9dJ8JzwvjJb,audio_features,spotify:track:0PEXp5yk0sx9dJ8JzwvjJb,0.545,Unknown Mortal Orchestra,Multi-Love,0PEXp5yk0sx9dJ8JzwvjJb,61,0
65,0.00166,https://api.spotify.com/v1/audio-analysis/0ecnhvnmSc8atdkbvYf2TR,0.65,271959,0.613,0ecnhvnmSc8atdkbvYf2TR,0.00232,1,0.144,-7.905,1,0.0353,120.043,4,https://api.spotify.com/v1/tracks/0ecnhvnmSc8atdkbvYf2TR,audio_features,spotify:track:0ecnhvnmSc8atdkbvYf2TR,0.281,Vince Staples,Lift Me Up,0ecnhvnmSc8atdkbvYf2TR,0,0
66,0.432,https://api.spotify.com/v1/audio-analysis/7ksRhRXztNfSwm8W7uFq1f,0.924,183159,0.543,7ksRhRXztNfSwm8W7uFq1f,7.32e-05,7,0.11,-6.612,1,0.0854,99.997,4,https://api.spotify.com/v1/tracks/7ksRhRXztNfSwm8W7uFq1f,audio_features,spotify:track:7ksRhRXztNfSwm8W7uFq1f,0.104,Vince Staples,Norf Norf,7ksRhRXztNfSwm8W7uFq1f,6,0
67,0.0133,https://api.spotify.com/v1/audio-analysis/4oBZZAMMyRmq9c32UCqlEg,0.67,210113,0.794,4oBZZAMMyRmq9c32UCqlEg,0.915,7,0.0818,-8.0,1,0.0343,112.526,3,https://api.spotify.com/v1/tracks/4oBZZAMMyRmq9c32UCqlEg,audio_features,spotify:track:4oBZZAMMyRmq9c32UCqlEg,0.177,Aron Ottignon,Waves,4oBZZAMMyRmq9c32UCqlEg,0,0
68,7.4e-05,https://api.spotify.com/v1/audio-analysis/1rLLgvkuwIo283zIYeTff5,0.333,384915,0.993,1rLLgvkuwIo283zIYeTff5,0.822,7,0.729,-3.625,1,0.16,104.379,4,https://api.spotify.com/v1/tracks/1rLLgvkuwIo283zIYeTff5,audio_features,spotify:track:1rLLgvkuwIo283zIYeTff5,0.358,Cain & Abel 90210,The Great Machine,1rLLgvkuwIo283zIYeTff5,11,0
69,0.0325,https://api.spotify.com/v1/audio-analysis/1GvN3NQvfIc7XhZBNH914y,0.529,214760,0.79,1GvN3NQvfIc7XhZBNH914y,0.0,7,0.148,-7.206,1,0.0952,110.026,4,https://api.spotify.com/v1/tracks/1GvN3NQvfIc7XhZBNH914y,audio_features,spotify:track:1GvN3NQvfIc7XhZBNH914y,0.555,Dudu Tassa,ד'וב ותפטר,1GvN3NQvfIc7XhZBNH914y,3,0
70,0.176,https://api.spotify.com/v1/audio-analysis/4hYcY2965SAQsfmynbezhf,0.363,436880,0.786,4hYcY2965SAQsfmynbezhf,0.00354,5,0.081,-10.403,0,0.15,103.852,4,https://api.spotify.com/v1/tracks/4hYcY2965SAQsfmynbezhf,audio_features,spotify:track:4hYcY2965SAQsfmynbezhf,0.722,Gloria Ann Taylor,"Love Is a Hurtin' Thing - 12"" Version",4hYcY2965SAQsfmynbezhf,32,0
71,0.349,https://api.spotify.com/v1/audio-analysis/3Tt5bOtWKrQnAoVzkd0px7,0.684,221046,0.702,3Tt5bOtWKrQnAoVzkd0px7,0.00945,7,0.0944,-6.784,0,0.0327,112.98,4,https://api.spotify.com/v1/tracks/3Tt5bOtWKrQnAoVzkd0px7,audio_features,spotify:track:3Tt5bOtWKrQnAoVzkd0px7,0.792,Gilad Kahana,Africa Sheli,3Tt5bOtWKrQnAoVzkd0px7,20,0
72,0.32,https://api.spotify.com/v1/audio-analysis/7IgTuQBr2tvwJqTgMKftC0,0.696,229416,0.907,7IgTuQBr2tvwJqTgMKftC0,0.0118,11,0.207,-5.246,1,0.0359,119.994,4,https://api.spotify.com/v1/tracks/7IgTuQBr2tvwJqTgMKftC0,audio_features,spotify:track:7IgTuQBr2tvwJqTgMKftC0,0.673,Liron Amram,השחר,7IgTuQBr2tvwJqTgMKftC0,11,0
73,0.141,https://api.spotify.com/v1/audio-analysis/7E5bPfbiYRs5xgMmG2zyQ4,0.555,266920,0.715,7E5bPfbiYRs5xgMmG2zyQ4,1.21e-06,4,0.385,-5.92,1,0.0299,127.75,4,https://api.spotify.com/v1/tracks/7E5bPfbiYRs5xgMmG2zyQ4,audio_features,spotify:track:7E5bPfbiYRs5xgMmG2zyQ4,0.566,Nir Shlomo,Kelev,7E5bPfbiYRs5xgMmG2zyQ4,1,0
74,0.903,https://api.spotify.com/v1/audio-analysis/6kUs2GCl1LaGdkoBkzeKbR,0.255,372667,0.46,6kUs2GCl1LaGdkoBkzeKbR,0.00187,7,0.108,-9.465,1,0.0388,121.234,3,https://api.spotify.com/v1/tracks/6kUs2GCl1LaGdkoBkzeKbR,audio_features,spotify:track:6kUs2GCl1LaGdkoBkzeKbR,0.138,Panda Bear,Tropic Of Cancer,6kUs2GCl1LaGdkoBkzeKbR,39,0
75,0.117,https://api.spotify.com/v1/audio-analysis/3SvKNUVq2MP3Db2bYHCKbU,0.633,232537,0.824,3SvKNUVq2MP3Db2bYHCKbU,0.0,9,0.0175,-4.467,0,0.0349,178.013,4,https://api.spotify.com/v1/tracks/3SvKNUVq2MP3Db2bYHCKbU,audio_features,spotify:track:3SvKNUVq2MP3Db2bYHCKbU,0.95,Shai Tsabari,הניחי לי,3SvKNUVq2MP3Db2bYHCKbU,18,0
76,0.522,https://api.spotify.com/v1/audio-analysis/4EXIjl65aGlDajPz2mFFSU,0.646,236333,0.834,4EXIjl65aGlDajPz2mFFSU,0.0215,6,0.263,-7.028,0,0.05,121.957,4,https://api.spotify.com/v1/tracks/4EXIjl65aGlDajPz2mFFSU,audio_features,spotify:track:4EXIjl65aGlDajPz2mFFSU,0.505,Smadar Akray,מול העיניים,4EXIjl65aGlDajPz2mFFSU,8,0
77,0.00331,https://api.spotify.com/v1/audio-analysis/2Xsd6YL0DyLvlTyxXdpeAi,0.72,188421,0.934,2Xsd6YL0DyLvlTyxXdpeAi,0.312,1,0.137,-7.435,1,0.181,130.004,4,https://api.spotify.com/v1/tracks/2Xsd6YL0DyLvlTyxXdpeAi,audio_features,spotify:track:2Xsd6YL0DyLvlTyxXdpeAi,0.154,A Tribe Called Red,Sila,2Xsd6YL0DyLvlTyxXdpeAi,36,0
78,0.328,https://api.spotify.com/v1/audio-analysis/276zciJ7Fg7Jk6Ta6QuLkp,0.82,176693,0.908,276zciJ7Fg7Jk6Ta6QuLkp,0.00155,10,0.296,-6.151,0,0.124,98.381,4,https://api.spotify.com/v1/tracks/276zciJ7Fg7Jk6Ta6QuLkp,audio_features,spotify:track:276zciJ7Fg7Jk6Ta6QuLkp,0.919,Anderson .Paak,Come Down,276zciJ7Fg7Jk6Ta6QuLkp,64,0
79,0.324,https://api.spotify.com/v1/audio-analysis/2sNhYJ2ggd9BadlTXU3Mah,0.52,339973,0.778,2sNhYJ2ggd9BadlTXU3Mah,0.0,9,0.896,-4.161,1,0.26,164.677,4,https://api.spotify.com/v1/tracks/2sNhYJ2ggd9BadlTXU3Mah,audio_features,spotify:track:2sNhYJ2ggd9BadlTXU3Mah,0.388,Anderson .Paak,The Dreamer,2sNhYJ2ggd9BadlTXU3Mah,55,0
80,0.485,https://api.spotify.com/v1/audio-analysis/7p7Epk1oBEgUIbpqqDyIQB,0.623,273864,0.376,7p7Epk1oBEgUIbpqqDyIQB,0.0289,11,0.102,-10.832,0,0.0552,139.874,4,https://api.spotify.com/v1/tracks/7p7Epk1oBEgUIbpqqDyIQB,audio_features,spotify:track:7p7Epk1oBEgUIbpqqDyIQB,0.322,BADBADNOTGOOD,Time Moves Slow,7p7Epk1oBEgUIbpqqDyIQB,52,0
81,0.971,https://api.spotify.com/v1/audio-analysis/4VZM71F8XAoLRuNyNLxwWS,0.304,245200,0.229,4VZM71F8XAoLRuNyNLxwWS,0.408,4,0.109,-14.678,1,0.033,80.118,4,https://api.spotify.com/v1/tracks/4VZM71F8XAoLRuNyNLxwWS,audio_features,spotify:track:4VZM71F8XAoLRuNyNLxwWS,0.155,Bon Iver,29 #Strafford APTS,4VZM71F8XAoLRuNyNLxwWS,62,0
82,0.972,https://api.spotify.com/v1/audio-analysis/5oK98mpTJSU0iqLHN1hZ3y,0.298,168000,0.112,5oK98mpTJSU0iqLHN1hZ3y,0.0823,1,0.0935,-15.765,1,0.0353,86.786,4,https://api.spotify.com/v1/tracks/5oK98mpTJSU0iqLHN1hZ3y,audio_features,spotify:track:5oK98mpTJSU0iqLHN1hZ3y,0.0972,Bon Iver,22 (OVER S∞∞N),5oK98mpTJSU0iqLHN1hZ3y,61,0
83,0.754,https://api.spotify.com/v1/audio-analysis/3DBbrprmnu6d71PBWTfWF2,0.7,264933,0.716,3DBbrprmnu6d71PBWTfWF2,3.63e-05,5,0.11,-11.153,0,0.323,92.089,4,https://api.spotify.com/v1/tracks/3DBbrprmnu6d71PBWTfWF2,audio_features,spotify:track:3DBbrprmnu6d71PBWTfWF2,0.473,Common,Letter To The Free,3DBbrprmnu6d71PBWTfWF2,0,0
84,0.404,https://api.spotify.com/v1/audio-analysis/2qtoRFCOEL1gRn5q9DJC7F,0.541,78743,0.747,2qtoRFCOEL1gRn5q9DJC7F,0.0,7,0.086,-6.811,0,0.162,83.286,4,https://api.spotify.com/v1/tracks/2qtoRFCOEL1gRn5q9DJC7F,audio_features,spotify:track:2qtoRFCOEL1gRn5q9DJC7F,0.604,Frank Ocean,Solo (Reprise),2qtoRFCOEL1gRn5q9DJC7F,60,0
85,0.232,https://api.spotify.com/v1/audio-analysis/3weGotBTDm4DGLHmJ5JGRb,0.843,209321,0.593,3weGotBTDm4DGLHmJ5JGRb,0.0,8,0.0825,-8.137,0,0.0479,104.97,4,https://api.spotify.com/v1/tracks/3weGotBTDm4DGLHmJ5JGRb,audio_features,spotify:track:3weGotBTDm4DGLHmJ5JGRb,0.871,Gedi Ronen,חם ביפו,3weGotBTDm4DGLHmJ5JGRb,4,0
86,0.0745,https://api.spotify.com/v1/audio-analysis/0nqod14VpIroQz6p3ngoAZ,0.47,254120,0.767,0nqod14VpIroQz6p3ngoAZ,9.83e-05,5,0.242,-5.376,1,0.0512,87.887,3,https://api.spotify.com/v1/tracks/0nqod14VpIroQz6p3ngoAZ,audio_features,spotify:track:0nqod14VpIroQz6p3ngoAZ,0.85,Goat,I Sing in Silence,0nqod14VpIroQz6p3ngoAZ,19,0
87,0.537,https://api.spotify.com/v1/audio-analysis/7tvL17Y9lSFfvV5byelUcB,0.676,224196,0.402,7tvL17Y9lSFfvV5byelUcB,6.55e-05,4,0.097,-8.696,0,0.0398,144.862,3,https://api.spotify.com/v1/tracks/7tvL17Y9lSFfvV5byelUcB,audio_features,spotify:track:7tvL17Y9lSFfvV5byelUcB,0.382,Hahazer Ha'ahorit,ים המוות,7tvL17Y9lSFfvV5byelUcB,18,0
88,0.763,https://api.spotify.com/v1/audio-analysis/2pKmB8t9HNJfW4bVFmnu1v,0.5,242651,0.172,2pKmB8t9HNJfW4bVFmnu1v,0.00242,10,0.0838,-13.501,0,0.0398,109.982,4,https://api.spotify.com/v1/tracks/2pKmB8t9HNJfW4bVFmnu1v,audio_features,spotify:track:2pKmB8t9HNJfW4bVFmnu1v,0.302,James Blake,My Willing Heart,2pKmB8t9HNJfW4bVFmnu1v,1,0
89,0.453,https://api.spotify.com/v1/audio-analysis/7mZwDdRKbjdepbXS0gLZFs,0.904,174705,0.529,7mZwDdRKbjdepbXS0gLZFs,0.000124,8,0.104,-9.237,1,0.271,89.026,4,https://api.spotify.com/v1/tracks/7mZwDdRKbjdepbXS0gLZFs,audio_features,spotify:track:7mZwDdRKbjdepbXS0gLZFs,0.445,Jamila Woods,VRY BLK (feat. Noname),7mZwDdRKbjdepbXS0gLZFs,43,0
90,0.00835,https://api.spotify.com/v1/audio-analysis/00kYtO6UJq0q9aJ1n3iY1c,0.939,212774,0.579,00kYtO6UJq0q9aJ1n3iY1c,4.78e-05,4,0.0914,-6.161,0,0.271,110.031,4,https://api.spotify.com/v1/tracks/00kYtO6UJq0q9aJ1n3iY1c,audio_features,spotify:track:00kYtO6UJq0q9aJ1n3iY1c,0.635,Joey Purp,Girls @ (feat. Chance the Rapper),00kYtO6UJq0q9aJ1n3iY1c,53,0
91,7.79e-05,https://api.spotify.com/v1/audio-analysis/5pqbHlHaVbkHJQlsAxhcZM,0.602,345304,0.793,5pqbHlHaVbkHJQlsAxhcZM,0.139,6,0.0968,-5.198,0,0.0623,115.001,4,https://api.spotify.com/v1/tracks/5pqbHlHaVbkHJQlsAxhcZM,audio_features,spotify:track:5pqbHlHaVbkHJQlsAxhcZM,0.583,Justice,Safe and Sound,5pqbHlHaVbkHJQlsAxhcZM,53,0
92,0.685,https://api.spotify.com/v1/audio-analysis/2xH4PLKoNGn7NfAVzOnMuB,0.693,214566,0.894,2xH4PLKoNGn7NfAVzOnMuB,0.00282,5,0.776,-5.792,1,0.252,89.9,4,https://api.spotify.com/v1/tracks/2xH4PLKoNGn7NfAVzOnMuB,audio_features,spotify:track:2xH4PLKoNGn7NfAVzOnMuB,0.496,K.A.A.N.,Perspective,2xH4PLKoNGn7NfAVzOnMuB,33,0
93,0.627,https://api.spotify.com/v1/audio-analysis/0Wi7iEDGFY7I7NkYU6gS4n,0.672,320680,0.397,0Wi7iEDGFY7I7NkYU6gS4n,0.0,8,0.54,-8.804,1,0.381,105.71,4,https://api.spotify.com/v1/tracks/0Wi7iEDGFY7I7NkYU6gS4n,audio_features,spotify:track:0Wi7iEDGFY7I7NkYU6gS4n,0.372,Kanye West,Ultralight Beam,0Wi7iEDGFY7I7NkYU6gS4n,10,0
94,0.0215,https://api.spotify.com/v1/audio-analysis/5ugOQhmtygJ0u6oLLE53fH,0.185,264080,0.684,5ugOQhmtygJ0u6oLLE53fH,0.419,5,0.37,-5.248,0,0.0318,79.141,4,https://api.spotify.com/v1/tracks/5ugOQhmtygJ0u6oLLE53fH,audio_features,spotify:track:5ugOQhmtygJ0u6oLLE53fH,0.36,Kutiman,Shine Again,5ugOQhmtygJ0u6oLLE53fH,9,0
95,0.542,https://api.spotify.com/v1/audio-analysis/6uf6NutUyQ5mb9VuoxD1fT,0.778,190111,0.568,6uf6NutUyQ5mb9VuoxD1fT,0.0,7,0.473,-8.386,1,0.0852,103.078,4,https://api.spotify.com/v1/tracks/6uf6NutUyQ5mb9VuoxD1fT,audio_features,spotify:track:6uf6NutUyQ5mb9VuoxD1fT,0.79,Liraz,Nozi Nozi,6uf6NutUyQ5mb9VuoxD1fT,4,0
96,0.21,https://api.spotify.com/v1/audio-analysis/00zUfajCCqS4SonKq1OyxQ,0.702,205337,0.878,00zUfajCCqS4SonKq1OyxQ,0.0,11,0.177,-4.238,0,0.046,97.019,4,https://api.spotify.com/v1/tracks/00zUfajCCqS4SonKq1OyxQ,audio_features,spotify:track:00zUfajCCqS4SonKq1OyxQ,0.926,Liora Itzhak,מעלה מעלה,00zUfajCCqS4SonKq1OyxQ,14,0
97,0.065,https://api.spotify.com/v1/audio-analysis/7nSWLAMGQb7OnWYHl4velt,0.568,238497,0.565,7nSWLAMGQb7OnWYHl4velt,0.0,5,0.0588,-4.878,1,0.0366,138.02,4,https://api.spotify.com/v1/tracks/7nSWLAMGQb7OnWYHl4velt,audio_features,spotify:track:7nSWLAMGQb7OnWYHl4velt,0.58,Local Natives,Coins,7nSWLAMGQb7OnWYHl4velt,38,0
98,0.0692,https://api.spotify.com/v1/audio-analysis/1WbZp0e357OaJhRhCbe13n,0.676,369347,0.45,1WbZp0e357OaJhRhCbe13n,8.59e-05,2,0.0899,-8.48,1,0.0334,151.934,4,https://api.spotify.com/v1/tracks/1WbZp0e357OaJhRhCbe13n,audio_features,spotify:track:1WbZp0e357OaJhRhCbe13n,0.721,Margo Price,Hands of Time,1WbZp0e357OaJhRhCbe13n,39,0
99,0.858,https://api.spotify.com/v1/audio-analysis/7M5sW0umyrwHefngejY7uk,0.607,235960,0.299,7M5sW0umyrwHefngejY7uk,1.46e-05,2,0.103,-11.254,1,0.165,86.974,4,https://api.spotify.com/v1/tracks/7M5sW0umyrwHefngejY7uk,audio_features,spotify:track:7M5sW0umyrwHefngejY7uk,0.328,Mavis Staples,Dedicated,7M5sW0umyrwHefngejY7uk,27,0
100,0.469,https://api.spotify.com/v1/audio-analysis/6halTMaQ0c9rUw2uT2F4s1,0.607,258960,0.839,6halTMaQ0c9rUw2uT2F4s1,0.000236,7,0.0732,-7.861,1,0.111,103.724,4,https://api.spotify.com/v1/tracks/6halTMaQ0c9rUw2uT2F4s1,audio_features,spotify:track:6halTMaQ0c9rUw2uT2F4s1,0.703,Michael Kiwanuka,Black Man In A White World,6halTMaQ0c9rUw2uT2F4s1,7,0
101,0.479,https://api.spotify.com/v1/audio-analysis/5MqtUWIKlww4ZMJartTD3q,0.477,597600,0.409,5MqtUWIKlww4ZMJartTD3q,0.0736,8,0.141,-7.836,1,0.0267,108.007,4,https://api.spotify.com/v1/tracks/5MqtUWIKlww4ZMJartTD3q,audio_features,spotify:track:5MqtUWIKlww4ZMJartTD3q,0.157,Michael Kiwanuka,Cold Little Heart,5MqtUWIKlww4ZMJartTD3q,14,0
102,0.678,https://api.spotify.com/v1/audio-analysis/5bgq1OrHTWycBWZebhCf4x,0.506,265547,0.538,5bgq1OrHTWycBWZebhCf4x,0.00384,0,0.0993,-5.008,1,0.028,129.022,4,https://api.spotify.com/v1/tracks/5bgq1OrHTWycBWZebhCf4x,audio_features,spotify:track:5bgq1OrHTWycBWZebhCf4x,0.207,Moshe Ben Yohana,חבל שלא באת לים,5bgq1OrHTWycBWZebhCf4x,2,0
103,0.962,https://api.spotify.com/v1/audio-analysis/6Os4eDkEJjmLa7LJlQYNCl,0.216,336373,0.207,6Os4eDkEJjmLa7LJlQYNCl,0.316,5,0.0985,-14.341,1,0.0333,91.551,4,https://api.spotify.com/v1/tracks/6Os4eDkEJjmLa7LJlQYNCl,audio_features,spotify:track:6Os4eDkEJjmLa7LJlQYNCl,0.0411,Nick Cave & The Bad Seeds,Distant Sky,6Os4eDkEJjmLa7LJlQYNCl,42,0
104,0.139,https://api.spotify.com/v1/audio-analysis/0GwYhv2Si7XRby7vFvVIQW,0.787,223438,0.926,0GwYhv2Si7XRby7vFvVIQW,6.21e-06,7,0.605,-2.607,1,0.0432,120.044,4,https://api.spotify.com/v1/tracks/0GwYhv2Si7XRby7vFvVIQW,audio_features,spotify:track:0GwYhv2Si7XRby7vFvVIQW,0.961,Pussy Riot,Straight Outta Vagina (feat. Desi Mo & Leikeli47),0GwYhv2Si7XRby7vFvVIQW,33,0
105,0.73,https://api.spotify.com/v1/audio-analysis/3cual6JOG286qZJmCxKRAT,0.336,303689,0.435,3cual6JOG286qZJmCxKRAT,0.797,8,0.106,-10.944,0,0.0305,88.205,4,https://api.spotify.com/v1/tracks/3cual6JOG286qZJmCxKRAT,audio_features,spotify:track:3cual6JOG286qZJmCxKRAT,0.0507,Radiohead,Tinker Tailor Soldier Sailor Rich Man Poor Man Beggar Man Thief,3cual6JOG286qZJmCxKRAT,49,0
106,0.723,https://api.spotify.com/v1/audio-analysis/1GSnzc2D09h332KcamYrZS,0.197,276280,0.21,1GSnzc2D09h332KcamYrZS,3.26e-05,4,0.119,-11.004,1,0.0337,175.647,4,https://api.spotify.com/v1/tracks/1GSnzc2D09h332KcamYrZS,audio_features,spotify:track:1GSnzc2D09h332KcamYrZS,0.297,Sheila Ferber,פרחי בר,1GSnzc2D09h332KcamYrZS,1,0
107,0.68,https://api.spotify.com/v1/audio-analysis/1FbjG4PZBJHeMcZxMLDBYO,0.581,263427,0.402,1FbjG4PZBJHeMcZxMLDBYO,0.00762,2,0.204,-7.838,1,0.179,145.964,4,https://api.spotify.com/v1/tracks/1FbjG4PZBJHeMcZxMLDBYO,audio_features,spotify:track:1FbjG4PZBJHeMcZxMLDBYO,0.372,Son Lux,You Don't Own Me,1FbjG4PZBJHeMcZxMLDBYO,0,0
108,0.936,https://api.spotify.com/v1/audio-analysis/5QyKxg6e0QUEnoP3HRgu1x,0.266,245360,0.207,5QyKxg6e0QUEnoP3HRgu1x,0.224,9,0.0865,-11.388,0,0.0314,143.916,4,https://api.spotify.com/v1/tracks/5QyKxg6e0QUEnoP3HRgu1x,audio_features,spotify:track:5QyKxg6e0QUEnoP3HRgu1x,0.223,Susanne Sundfør,Reincarnation,5QyKxg6e0QUEnoP3HRgu1x,35,0
109,0.0233,https://api.spotify.com/v1/audio-analysis/5pgzFZFM60GvbnbBwvq98p,0.671,147054,0.829,5pgzFZFM60GvbnbBwvq98p,1.93e-05,11,0.18,-6.849,0,0.249,118.044,4,https://api.spotify.com/v1/tracks/5pgzFZFM60GvbnbBwvq98p,audio_features,spotify:track:5pgzFZFM60GvbnbBwvq98p,0.3,Swet Shop Boys,T5,5pgzFZFM60GvbnbBwvq98p,33,0
110,0.0801,https://api.spotify.com/v1/audio-analysis/278L3IhS5517LF2rA4asHL,0.78,210141,0.781,278L3IhS5517LF2rA4asHL,0.00167,7,0.0526,-5.031,0,0.0472,102.025,4,https://api.spotify.com/v1/tracks/278L3IhS5517LF2rA4asHL,audio_features,spotify:track:278L3IhS5517LF2rA4asHL,0.935,Totemo,SeeSaw,278L3IhS5517LF2rA4asHL,2,0
111,0.00433,https://api.spotify.com/v1/audio-analysis/02EDyZ8ZIEqBKovaiF6GWB,0.596,232124,0.345,02EDyZ8ZIEqBKovaiF6GWB,0.0251,10,0.0774,-16.022,1,0.034,103.968,4,https://api.spotify.com/v1/tracks/02EDyZ8ZIEqBKovaiF6GWB,audio_features,spotify:track:02EDyZ8ZIEqBKovaiF6GWB,0.72,Valley Queen,Who Ever Said,02EDyZ8ZIEqBKovaiF6GWB,11,0
112,0.52,https://api.spotify.com/v1/audio-analysis/2AcEgiaCdFBHd16sXQmIck,0.838,155173,0.565,2AcEgiaCdFBHd16sXQmIck,0.0129,11,0.201,-6.818,1,0.293,97.042,4,https://api.spotify.com/v1/tracks/2AcEgiaCdFBHd16sXQmIck,audio_features,spotify:track:2AcEgiaCdFBHd16sXQmIck,0.629,Vince Staples,War Ready,2AcEgiaCdFBHd16sXQmIck,0,0
113,0.158,https://api.spotify.com/v1/audio-analysis/0vj7w2ykn6IwOdNk4ggd2g,0.67,358453,0.628,0vj7w2ykn6IwOdNk4ggd2g,0.033,9,0.225,-6.141,0,0.0359,120.415,4,https://api.spotify.com/v1/tracks/0vj7w2ykn6IwOdNk4ggd2g,audio_features,spotify:track:0vj7w2ykn6IwOdNk4ggd2g,0.523,Woods,Sun City Creeps,0vj7w2ykn6IwOdNk4ggd2g,45,0
114,0.824,https://api.spotify.com/v1/audio-analysis/6xx23io6Olh9Es9kupvHvO,0.617,134625,0.745,6xx23io6Olh9Es9kupvHvO,0.0,2,0.223,-5.46,1,0.172,75.366,3,https://api.spotify.com/v1/tracks/6xx23io6Olh9Es9kupvHvO,audio_features,spotify:track:6xx23io6Olh9Es9kupvHvO,0.326,Cohen@Mushon,Shir Ha'Drop,6xx23io6Olh9Es9kupvHvO,12,0
115,0.0377,https://api.spotify.com/v1/audio-analysis/1gYn6OTpw5W6n8QaJjyY5m,0.62,195966,0.813,1gYn6OTpw5W6n8QaJjyY5m,0.00282,2,0.263,-5.937,1,0.153,160.063,4,https://api.spotify.com/v1/tracks/1gYn6OTpw5W6n8QaJjyY5m,audio_features,spotify:track:1gYn6OTpw5W6n8QaJjyY5m,0.3,DJ Shadow,Nobody Speak (feat. Run the Jewels),1gYn6OTpw5W6n8QaJjyY5m,22,0
116,0.0163,https://api.spotify.com/v1/audio-analysis/5bSiGFyEs2Vf67ZYLscCqK,0.348,352980,0.886,5bSiGFyEs2Vf67ZYLscCqK,0.108,6,0.394,-2.683,1,0.0596,115.704,4,https://api.spotify.com/v1/tracks/5bSiGFyEs2Vf67ZYLscCqK,audio_features,spotify:track:5bSiGFyEs2Vf67ZYLscCqK,0.458,Haya Miller,1+,5bSiGFyEs2Vf67ZYLscCqK,2,0
117,0.756,https://api.spotify.com/v1/audio-analysis/5H7Quq1YewLagoS560J6ws,0.469,264187,0.512,5H7Quq1YewLagoS560J6ws,0.0,7,0.234,-7.776,1,0.105,77.975,4,https://api.spotify.com/v1/tracks/5H7Quq1YewLagoS560J6ws,audio_features,spotify:track:5H7Quq1YewLagoS560J6ws,0.502,Lucinda Williams,God Don't Never Change,5H7Quq1YewLagoS560J6ws,9,0
118,0.0973,https://api.spotify.com/v1/audio-analysis/4YpB6Cm7nYqTN3hT2FMIoe,0.469,177668,0.711,4YpB6Cm7nYqTN3hT2FMIoe,1.21e-05,0,0.494,-6.405,1,0.186,92.967,4,https://api.spotify.com/v1/tracks/4YpB6Cm7nYqTN3hT2FMIoe,audio_features,spotify:track:4YpB6Cm7nYqTN3hT2FMIoe,0.378,Majed Al Esa,Lehe,4YpB6Cm7nYqTN3hT2FMIoe,26,0
